xanim,ai_zombie_tesla_crawl_death_b
xanim,ai_zombie_tesla_crawl_death_a
xanim,exposed_death
xanim,run_death_facedown
xanim,exposed_death_02
xanim,run_death_fallonback_02
xanim,run_death_fallonback
xanim,exposed_death_firing_02
